,_id_rank,时间_rank,开盘_rank,收盘_rank,最高_rank,最低_rank,涨跌幅_rank,涨跌额_rank,成交量_rank,成交额_rank,振幅_rank,换手率_rank,代码_rank,日期_rank,timestamp_rank,开盘收盘幅_rank,昨日振幅_rank,昨日成交额_rank,昨日成交量_rank,昨日涨跌_rank,昨日资金贡献_rank,昨日资金波动_rank,过去2日总涨跌_rank,过去2日总成交额_rank,过去2日资金贡献_rank,过去3日总涨跌_rank,过去3日总成交额_rank,过去3日资金贡献_rank,过去4日总涨跌_rank,过去4日总成交额_rank,过去4日资金贡献_rank,过去5日总涨跌_rank,过去5日总成交额_rank,过去5日资金贡献_rank,过去6日总涨跌_rank,过去6日总成交额_rank,过去6日资金贡献_rank,过去7日总涨跌_rank,过去7日总成交额_rank,过去7日资金贡献_rank,过去8日总涨跌_rank,过去8日总成交额_rank,过去8日资金贡献_rank,过去9日总涨跌_rank,过去9日总成交额_rank,过去9日资金贡献_rank
"(0.58, 0.6)",0.00026015544175733783,,0.0002946305570843558,0.0002988208838199569,0.0002791829151393512,0.00032383946702986457,0.000451338281237754,0.000566389261382603,0.00032002124125575624,0.00024034602615720212,0.0003323430804031105,0.000799505816088439,0.000875934919449151,,,,0.00027986753130869636,0.000268177483278441,0.0003569586815101851,0.000647028493595026,0.0003119275852037892,0.0006430377815078283,0.00017604985033788432,0.00033437514278148014,0.00023940708776534343,0.000424151833338561,0.0002397200028701588,0.0002661971018074515,0.00019278895919148668,0.0001561274237161203,0.00023907232924645053,0.00013470106615956593,0.00019494822691545335,0.00022624176572790702,0.0005673023476415849,0.00017702659138594002,0.00026673297818470245,0.0004104064427264664,8.060346709363654e-05,0.00017474592551249528,9.294527578553262e-05,0.00022934050184423966,0.00018038174936216137,0.0001545622339767498,0.00022693931775415207,0.00011778299529032565
"(0.6, 0.62)",0.0002869346498568436,,0.000667062087256852,0.0006833289242908008,0.0006906939737448584,0.0006728135417615749,0.0004705880189251422,0.0004875843339872991,0.00026393194123766525,0.00013844553010040498,0.0001571231422005372,2.1417487959347992e-05,7.620009982000271e-05,,,,0.00023655627209727715,0.00022228245626316193,0.00027499288191299456,0.0006313637711089008,0.0003301728383369768,0.00041548740939063573,0.0004833550347658201,0.0003604779208272401,0.0003465269065438383,0.00025038791293013126,0.00026459972974584336,0.00025052797659753115,0.00042216894592893143,0.00021449385411174846,0.00019728609996725818,0.0004186121107855519,0.00028796686350640507,0.00024305149876288333,6.278705591534522e-05,0.000221174030396318,0.0002116614150059202,0.00021512970565863484,0.0002754090783611766,0.00021635955628926919,6.0761220534425096e-05,0.00020297884328639848,0.00025355867848467337,0.0001473201856596238,0.00027370636097710083,0.00032140952600400835
"(0.62, 0.64)",0.00025428215746638595,,7.916835371678522e-05,5.658156296925717e-05,6.0326996227009833e-05,8.184794607376694e-05,0.00041801105593384786,0.00030890912987797974,0.00032014638425305716,0.0002799987513742112,0.00022682555186124168,0.001489884562900925,8.078862254351321e-05,,,,0.0002618815657769892,0.00021318010922175102,0.00027439698323421957,0.0007087223267405013,0.0002683744247222699,0.00027970684096324187,0.0001779137085710042,0.00012027328950094297,0.00035417891762059157,0.0003202245782313843,0.00027303369570154845,0.00030594473921525747,0.00028450786511964967,0.00023077684085350109,0.000324157417923586,0.000329079393030404,0.00023765364121098489,0.00036253676854281283,9.484064283329219e-05,0.0002583703152007958,0.0002649646811071954,0.0002561435847458183,0.00030874955730011126,0.00023136031375198675,0.00026920861164865805,0.00015553253604402327,0.0002315414673496838,0.0004962317035631719,0.00028996237001746285,9.859831971158854e-05
"(0.64, 0.66)",0.00027633005553128837,,0.0005653287553211726,0.0006386861559927054,0.0006186257121034303,0.0005744348826786514,0.00038742754520702295,0.00029781673276031945,0.00038199841291858776,0.0002763026985174338,0.0002191341075892352,-0.001015191695226337,0.0003511988865714342,,,,0.00025768731898672065,0.00026005449344465315,0.00032061776253619964,0.00030142003903053737,0.0003046449836296727,0.00037209829196005787,8.709848623532868e-05,0.0002068262481490732,9.165196303898811e-05,0.00039676327008060215,0.0003769727390713334,0.000451151665625319,0.00044476120443330287,0.0002519515562904906,0.0003836654371154716,0.00038812180120180955,0.0002073615179828022,0.00028423110904016586,0.00028737778944606945,0.0003290133001885569,0.00035706648872042834,0.0002688939854587568,0.00020592924815643346,0.0003090143583979955,0.00044526031335297736,0.00029178303792654927,0.00014433656434176663,0.0002831161535685915,9.701649270883926e-05,0.0002913715401926448
"(0.66, 0.68)",0.0002863767821046237,,0.00036067413151358524,0.0002888466774072275,0.00034427716338106186,0.00031246029126847426,-0.0001278283277202819,-0.0002477710003520456,0.000126056735488524,0.00029692951502954275,0.00027437174016534533,0.0013778643669977906,0.00033892259846866896,,,,0.0002948260397000057,0.00025137348569992586,0.0002038092483868988,-6.149459980250705e-05,0.000351553217006978,0.0003690973192352721,0.00011234671985841895,0.00025893735750192465,0.0004263739436854124,0.00033091809830810545,0.00016466858514169245,0.0003008798694674441,0.0003612574583792037,0.00027611645879432124,0.00042700810521069366,0.0002234066105518577,0.00021153787244229842,0.0003096381894005349,0.000441354666553194,0.00015518038301267836,0.00018165734618177465,0.00018156927007092826,0.0001814602960663147,0.00014255204139598495,0.00035627664018689903,0.00021114701005608884,0.00039715580100666356,0.00014856401572932,0.0002035940084904926,0.0001819386280870946
"(0.68, 0.7000000000000001)",0.0006098699891632497,,0.00029137089264174264,0.0003209084050269769,0.0002884555020713789,0.000318827754896703,0.00021071438903603367,0.00017563950338272494,0.0002479784524365478,0.0002232359929272526,0.0002691408316525266,0.0011559842731781022,0.0007340179431891253,,,0.0003310783063092046,0.0003040649391301353,0.00023121827941028464,0.0003175633967757149,0.00023521199555944796,0.0002382817152259993,0.00043656810608892543,0.0002309270741247903,0.00022883824216164087,0.00020799658839829017,0.00023751384330500017,0.00020126994413016152,0.0003403731827191169,0.00033418679354937464,0.00019154030651647393,0.00024829508197368006,0.00019015629267284413,0.00021910054530199606,0.0002146038325433132,0.00032428932344914546,0.00023254818325610767,0.00018960257091214474,7.811488531033427e-05,0.0003034676979874365,0.00032529078676696066,0.00015023893447196917,0.0002970108960212909,0.0002187978369728061,2.658184583493696e-05,0.0001840534739145128,0.00041589008385577603
"(0.7000000000000001, 0.72)",0.00032680570064469255,,0.0001722224323667855,0.00013525505576270362,0.00013513458782437609,0.00017707363028817555,-0.0001901153209151002,-0.0003968988534964557,0.0003229967726567752,0.00025928905703469967,0.0003362349272290502,0.0024103842021886744,0.00019107066265163942,,,0.0008239697998870126,0.00046235911621135534,0.00024293161697954042,0.00039743093402908644,-9.66611054923863e-05,0.00039021488830060663,0.0005043052164522628,0.0001514329792596266,0.00019331025025838455,0.00041922913084731255,4.429511246941654e-05,0.0002228352138914275,0.00044411250159238306,0.00025578865350012127,0.00012688372312549953,0.000425643158519647,0.0004695663051465382,0.00014316440158323413,0.0003465286250677629,0.00023050027990674822,0.00017921975441886093,0.0004535125355730625,0.00011596163248665902,8.449516150150844e-05,0.0004305812247002722,0.00042265592447861164,4.9910231055427464e-05,0.00039178587637655235,8.850818757393903e-06,0.00019117312780118166,0.0005408152872539852
"(0.72, 0.74)",0.00038065319735293554,,0.0002934131669716142,0.00032320039079220995,0.0003368879530193863,0.00030883094702872406,0.00019326068986035886,0.00021686938739598854,0.00028208417434395593,0.00020796375905818198,0.0003785011622640997,,0.0003052117473862945,,,0.00023878475214904554,0.0003014707782136928,0.00020325339208264256,0.00021882567928825387,0.00017391304688087815,0.00046842885517279565,0.0005685505469809109,0.0003834223083191117,0.0002676753769347068,0.00040341007210060136,0.00044828612330685333,0.0001580890569708636,0.00039525500068932827,0.00032784280351391384,0.00019834131890118092,0.00023353553121288726,0.00038144787799043115,0.0001223244483921328,0.00045242860892412363,0.0004933350183025442,0.00012851937578746482,0.0005322112411826676,8.073921417329661e-05,0.00020848450712404338,0.0005313187017032649,-0.00015056230526436606,0.00013444455637378074,0.0006450938124114171,0.00020106150580439762,0.00013659889930136684,0.0003935363379935079
"(0.74, 0.76)",0.0004074409432760016,,0.0002837978741168123,0.00029800211374946266,0.00025851477144578366,0.00029699386418415415,0.00044384043546436317,0.0007727482706162715,0.00022202878765400737,0.00025153137120585695,0.0002576130203943605,,0.00046804379826931433,,,0.000394983458501048,0.0002759156467298155,0.00021911761103735167,0.00019262154333084933,0.0001431246452355761,0.00040430514833722693,0.00042245995179027103,0.00023824384056547477,0.00014705914985826274,0.000669068983965073,0.00034340729789142426,0.0001833184417968581,0.00035708172341147973,0.0004391564983031468,0.0001800710574163627,0.00046553021953443135,0.00017809638111797798,0.0001603625967274825,0.000513170484772128,-2.6031431146501803e-05,9.328086645006513e-05,0.0005232375548972631,0.00040826199576938523,0.00013966064150553598,0.0005108079531274655,1.780467467790892e-05,0.00014914816785927912,0.00037592222615957555,0.00022708091776755737,0.00013598903595822835,0.0004409479589345075
"(0.76, 0.78)",0.0003988959717824626,,0.00014722617127863331,0.00011530172558259145,0.00015821837624044942,0.0001296873894553866,0.0005279402838271198,0.0006957414764070468,0.0002538092004831108,9.53215063354008e-05,0.0003827870594588391,,0.0001174452370190467,,,0.0001433017756880354,0.0003684535155281146,0.00015471319956229183,0.00034083695590763626,0.0005066614241042507,0.00019906195714081392,0.0006359467960631125,0.0002941357036222978,0.0002470787883059306,0.00040633580998414623,8.477987774725053e-06,0.00021199041699640156,0.0004077305745037144,0.00011935170615806983,0.00013247571723976656,0.0005156819134660238,0.00022335368004985408,0.0001586510061716148,0.00045458133171808753,0.000208931460988334,0.00018081126636963795,0.0003349567051645913,0.00010376838123136569,3.9891672599015825e-05,0.00038279534293070083,0.0003541756333497113,0.00013613332429748403,0.00029767927258655556,0.0002226333840340336,0.0001121482954012606,0.0004234748606750692
"(0.78, 0.8)",0.00044447115882039,,0.00012931937971729342,0.00011426318430010351,0.00011979466190877108,0.00011907807629494806,0.00046203593917348195,0.0004318644531218499,0.0002708659667757788,0.00017904669727606068,0.00017549977775469406,0.001559915642178666,0.00022799634173385316,,,0.0002764064609396833,0.0002740035436494473,0.0002311997648873443,0.00021292790541000694,0.0002521786862861402,0.0004003611104541007,0.0003948071063175811,0.0004319509489902278,0.00017446601347993583,0.0003738697793638349,0.00028131689019870846,0.00021648839297500603,0.0004785096826622161,0.00025624841225659083,0.000243054744465591,0.00032527222981959574,0.0001835476312686876,0.00017167849249980266,0.00026470059066257797,0.00024280309878478812,7.087278032523239e-05,0.0003470992033053838,0.000285460572062594,7.215921112659532e-05,0.0003198556437565112,0.0002905898102882675,0.00010346830138944767,0.0003853897366431643,0.00037754960726544244,-4.352995710718579e-06,0.00030845250266982766
"(0.8, 0.8200000000000001)",0.00035264669887290857,,0.00014719302667812203,0.00015774682462017784,0.00015647613078350955,0.00013625142438189556,0.0004928363363369699,0.0004023047650358025,0.00032863678408382796,0.0001189953888978582,0.000388636921202384,,0.0004910784284883157,,,0.00022555800317198437,0.000545052675291297,0.000209627518833716,0.00039034734524332046,0.00033256693232674105,0.0005032768597319173,0.00021053579238058097,0.00017701243438530303,0.00023210670161503594,0.0003907874648240999,0.00024357391840388142,0.00017903322769324506,0.00037510127880032346,1.9431208995080683e-05,0.0002489384939107006,0.0002720761445916824,0.00029037424634797325,0.00023220975037214675,0.00023245440769511906,0.0002803650338412304,0.00022267408054015312,0.00028114563621893887,0.0002811291730152466,0.00013787487270300035,0.00026935113047189374,0.00036966577954676463,8.097104870813279e-05,0.0003869290337806667,0.0005471015693435818,9.412701911482203e-05,0.0003891604239758891
"(0.8200000000000001, 0.84)",0.00027185606573976086,,0.00025295986141251866,0.00022273762916294422,0.00022860748337468119,0.0002555486569965909,0.000991646168439105,0.0009033821502505117,0.00021803955340413873,0.00023326807368562424,0.0006093014041450389,,0.000193051114310256,,,0.0005717854949503911,0.0004656295401516732,0.00021574145584280405,0.00017441276296742693,0.000674422019554589,0.0004909845294469306,0.00035772215704309445,0.000378692351207628,0.0002995921498308652,0.00041930226430480496,0.00045612228951827984,0.00013550279684730173,0.00043613037379093295,0.00043698709552499347,0.00017956468151879556,0.00042046944273149413,0.00047313892912882695,0.00018687647331735177,0.000484986327953049,0.0002670976577262198,0.00020446105572726934,0.00029481260973280795,0.0004910808597582071,0.0002340442796334371,0.00041655256084499696,0.0005611201886830616,0.00016034266794141125,0.0004022251687827416,0.00040436567206716533,0.0001846501635639404,0.00036405751692721386
"(0.84, 0.86)",0.0002644265588632146,,5.512323365099286e-05,0.00011958664315396578,8.829522788441131e-05,6.783661169506731e-05,0.0005874281288410889,0.0006917994727642057,0.00019311790502369935,0.0002994427371838131,0.00038934465191081615,0.0021976772042131454,0.000675593005159118,,,0.0002518794747942847,0.0003689135130782507,0.0002703038657730487,0.00014418682488500154,0.000252403047880637,0.00044452565148919503,0.0007050400191461114,0.0006495533344166991,0.00021511614243076527,0.0005862734771110348,0.0005344491536675124,0.0002512475165754385,0.00040155117222206164,0.000610761050951471,5.7344667876898106e-05,0.0005063007061163754,0.000373504668043838,0.00011406637542061879,0.00023445015656108946,0.0005348295451912586,9.652276112236457e-05,0.0005398161237368923,0.0006046703530983019,0.00017000554196893095,0.0004361726632253766,0.0004650469067691037,5.023693827939663e-05,0.0004749288361461805,0.0004994812402420648,0.0001107812436889454,0.0004950777032129759
"(0.86, 0.88)",0.0009342555490808737,,0.00010213468413709674,9.616960351030601e-05,6.531532319833907e-05,8.162512482883572e-05,0.0008593982329152704,0.000684052029969815,0.00023428223844434328,7.826940906001474e-05,0.0006036843421119406,,0.0003963810221481316,,,0.0005862503611058363,0.0005972289988523962,0.00017085278171670085,0.0002755945515545996,0.000517072013337598,0.000622000115997535,0.0008488487171901278,0.0004394428679273054,0.0001608368722602082,0.00048359915319998414,0.0008094065386372765,0.000203078523295397,0.0004443158602584891,0.00039210454492591277,9.708505582095209e-05,0.0002804674896526119,0.0005002540093087445,0.000106463717461074,0.0005361034945809973,0.0005405849069958557,8.713936272930782e-05,0.0004611084427030203,0.0005411201477916183,0.00015789660522761933,0.0006220229391509424,0.0005904073936789821,0.00017170543090287138,0.0005191399243359719,0.0005805310141572915,0.0001379934968062175,0.0005572161993988658
"(0.88, 0.9)",0.0008851447081578886,,,,,,0.001006562944686063,0.0004956518492817435,4.753844745458039e-05,0.00024954186579106757,0.00074919584922419,,0.00030147501308043777,,,0.000420993370080986,0.0008127887792214494,0.0002586142714069636,6.802915700274882e-05,0.0005843871828921303,0.0006763800984464204,0.0017430694702819346,0.00042509561635824245,0.00020867710293230295,0.0005700079105600113,0.000475410224888049,0.0001616131917093132,0.0005533101044460167,0.0007368100641967075,0.00022556170652902096,0.000810975537486522,0.0006978533103253382,7.454625236363098e-05,0.0006981369241382095,0.00045845717727455203,6.72338510111649e-05,0.0006052638905910366,0.0006019407228210857,-3.6794737292205235e-05,0.00043900580745096104,0.000654352819615501,4.1168741302200325e-05,0.00042537693795185875,0.0005007853656867372,0.00011129152261910526,0.0004525245142704578
"(0.9, 0.92)",0.001148656880913627,,,,,,0.0009835390755000275,0.0005607389216875334,0.00021934933246091774,8.520865008333553e-05,0.0011105296490297757,,0.0002777733481312692,,,0.00041619984741650905,0.0011557852316025955,0.00013043234095668727,0.00030232324716890715,0.0005751439571941774,0.000601242225797904,0.001697480000584109,0.0005281710294523649,0.00014259252286770912,0.0005142479923408973,0.0006006970346826758,0.0001394979738262349,0.000672324347570748,0.0006213998128213197,0.00012003089195033752,0.0004363782694645069,0.0006603809581351211,9.101411045979862e-05,0.0004241169075715103,0.0008787627319278678,7.734597197196293e-05,0.00046627423037105483,0.0006058422408555632,4.912845014595693e-05,0.0005469367793578337,0.000750007210778745,3.873924575030928e-05,0.0006303664680960184,0.0005944307385396323,3.993411482793031e-05,0.00042172487421510797
"(0.92, 0.9400000000000001)",0.001045277248724122,,,,,,0.0011545936097799232,0.0007812185644825258,0.00014099419146450408,0.00013197112227486337,0.0012307964677538304,,0.0002797289373936352,,,0.0005362223972497017,0.0013335468582876021,0.00020079711386632905,0.0001669504982203272,0.0005238826791512942,0.0004453742494740001,0.0020011749373771213,0.0006850849057597431,0.00015637871446227825,0.0006828872264068674,0.0006869349861576009,7.877092333392195e-05,0.0005571853013538061,0.0006960408995044247,0.00014032798483521036,0.0006462221435538742,0.0006780275172334599,0.0001281948848558593,0.000531452345780409,0.0007207869888637875,9.19644573837073e-05,0.0005279130893063281,0.000671674906630657,0.00010354216913657925,0.00035901012988802535,0.00048251507394170057,9.21594936501549e-05,0.0003470509824648115,0.0006073238220131896,-1.3665023574721471e-06,0.000517773398098036
"(0.9400000000000001, 0.96)",0.0014337833657280755,,,,,,0.00122958948955128,0.0009657098141837209,0.00012522009825657152,0.0002075549605082536,0.001275037428173338,,0.00041358175574330284,,,0.000470547902044416,0.0016099400645512227,0.00023071716316191632,0.000202252832547405,0.0003738512060075193,0.0005942455776129001,0.0007658386421472307,0.0007147893420095091,0.00012011271126979384,0.00036670239211709183,0.0007538669889342939,0.00018624671009062702,0.0004911730933037759,0.0006985285483222159,4.5659003064403086e-05,0.0004281014391055244,0.0007412078906174678,0.0001140661472190897,0.00046601723989007926,0.0006190213665957312,0.00015210151805521055,0.000392078394003144,0.0007093875876101539,0.00013245825749251362,0.000512935520848127,0.0007256030654006389,9.782354405272685e-05,0.00034466651205036693,0.0006436729362973477,0.00010894160920624539,0.0002980066886108098
"(0.96, 0.98)",0.0021742001007587462,,,,,,0.0011131689533276745,0.0008954188289692424,0.00012479325890542672,0.00019674089255029655,0.0019522275102256753,,0.000477693026551227,,,0.0002983378782885383,0.0014565419125084336,0.0003278509785264971,0.00022086738388252204,0.0005617661310173985,0.0004564213115893369,0.00015571309293773824,0.0008347445031065528,0.00017912629766475685,0.0006892412707619435,0.0008536269924800519,0.00012763685201297104,0.0005998909772424022,0.0008112566872719169,0.00018057439878875795,0.00048605094566686765,0.0007636105893666566,8.947758002606336e-05,0.0004082372056768836,0.0007724752604315535,8.309941611930237e-05,0.0003751380452710034,0.0008243674917598796,7.514551967205447e-05,0.00030572188946236336,0.0008241503497800093,9.341246757868392e-05,0.00037127226359745844,0.0007251172951997975,8.594042993063872e-05,0.0003263592205140245
"(0.98, 1.0)",0.0019790305684042712,0.00033932197792089824,,,,,0.001993652571635099,0.0011405576518782735,0.00016907240752564632,0.00014987168414768798,4.200111256705479e-05,0.00018634300045457748,0.0003261229614092885,0.00033932197792089824,0.00033932197792089824,0.0007264020570132477,7.571458946298792e-05,0.00018880089238892703,0.00022294207300281927,0.0007898057165314165,0.0002647146408796716,6.7986937313767e-05,0.0008676423301424819,0.000193588853099982,0.00022891000827385342,0.000998083385668874,0.00019351916375895395,4.5447254242731184e-05,0.0010063407363757933,0.0001945254485164893,0.00011799861182614162,0.000995541039502189,0.0002167843207931628,0.00019529059465975447,0.0010515254946646374,0.00019825169566472028,0.0001811851943109254,0.001055332974778168,0.0001930427242963343,0.00026275841242233856,0.0010943292110596017,0.0001960119199175436,0.00023212563436028966,0.0011269260149385776,0.00017770584592144997,0.00031947579925974975
